Sun 03:14:44 PM 	45.7724 	-122.8401 	↑ 15° 	78 	90 	700 	 Level 	FlightAware ADS-B (UAT/978) (KVUO)
Sun 07:46:56 PM 	47.1266 	-122.8103 	↓ 199° 	72 	83 	8,800 	-128 Descending 	FlightAware ADS-B (UAT/978) (KSEA)
Sun 07:47:13 PM 	47.1212 	-122.8132 	↙ 203° 	73 	84 	8,800 	 Level 	FlightAware ADS-B (UAT/978) (KSEA)
Sun 07:47:29 PM 	47.1166 	-122.8171 	↙ 209° 	67 	77 	8,800 	-136 Descending 	FlightAware ADS-B (UAT/978) (KTCM)
Sun 07:47:57 PM 	47.1091 	-122.8243 	↙ 214° 	69 	79 	8,700 	-250 Descending 	FlightAware ADS-B (UAT/978) (KSEA)
Sun 07:48:17 PM 	47.1033 	-122.8279 	↙ 204° 	70 	81 	8,600 	-158 Descending 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 07:48:35 PM 	47.0974 	-122.8310 	↙ 201° 	68 	78 	8,600 	-150 Descending 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 07:48:57 PM 	47.0910 	-122.8352 	↙ 206° 	69 	79 	8,500 	-140 Descending 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 07:49:18 PM 	47.0849 	-122.8387 	↙ 204° 	68 	78 	8,500 	-128 Descending 	FlightAware ADS-B (UAT/978) (KSEA)
Sun 07:49:44 PM 	47.0768 	-122.8427 	↓ 192° 	69 	79 	8,400 	-240 Descending 	FlightAware ADS-B (UAT/978) (KSEA)
Sun 07:50:08 PM 	47.0695 	-122.8461 	↓ 196° 	67 	77 	8,300 	-279 Descending 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 07:50:27 PM 	47.0640 	-122.8490 	↙ 202° 	70 	81 	8,200 	-300 Descending 	FlightAware ADS-B (UAT/978) (KTCM)
Sun 07:50:48 PM 	47.0575 	-122.8522 	↓ 199° 	72 	83 	8,100 	-308 Descending 	FlightAware ADS-B (UAT/978) (KTCM)
Sun 07:51:06 PM 	47.0521 	-122.8558 	↙ 206° 	68 	78 	8,000 	-176 Descending 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 07:51:22 PM 	47.0473 	-122.8590 	↙ 204° 	70 	81 	8,000 	-140 Descending 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 07:51:49 PM 	47.0385 	-122.8630 	↓ 189° 	68 	78 	7,900 	-120 Descending 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 07:52:12 PM 	47.0314 	-122.8644 	↓ 187° 	68 	78 	7,900 	-120 Descending 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 07:52:39 PM 	47.0225 	-122.8655 	↓ 181° 	78 	90 	7,800 	-279 Descending 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 07:52:55 PM 	47.0163 	-122.8655 	↓ 182° 	77 	89 	7,700 	-300 Descending 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 07:53:19 PM 	47.0076 	-122.8660 	↓ 189° 	77 	89 	7,600 	-136 Descending 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 07:53:39 PM 	47.0003 	-122.8676 	↓ 189° 	76 	87 	7,600 	-122 Descending 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 07:54:08 PM 	46.9907 	-122.8687 	↓ 184° 	81 	93 	7,500 	-218 Descending 	FlightAware ADS-B (UAT/978) (KSEA)
Sun 07:54:34 PM 	46.9809 	-122.8693 	↓ 180° 	83 	96 	7,400 	-235 Descending 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 07:54:59 PM 	46.9711 	-122.8692 	↓ 171° 	79 	91 	7,300 	-240 Descending 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 07:55:24 PM 	46.9617 	-122.8697 	↓ 187° 	81 	93 	7,200 	-240 Descending 	FlightAware ADS-B (UAT/978) (KOLM) 
Sun 07:55:49 PM 	46.9524 	-122.8724 	↓ 194° 	85 	98 	7,100 	-286 Descending 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 07:56:06 PM 	46.9456 	-122.8752 	↙ 203° 	80 	92 	7,000 	 Level 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 07:56:26 PM 	46.9422 	-122.8833 	← 279° 	79 	91 	7,100 	150 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 07:56:46 PM 	46.9472 	-122.8913 	↑ 351° 	97 	112 	7,100 	 Level 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 07:57:05 PM 	46.9542 	-122.8856 	→ 80° 	93 	107 	7,100 	 Level 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 07:57:21 PM 	46.9517 	-122.8778 	↘ 152° 	74 	85 	7,100 	 Level 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 07:57:47 PM 	46.9433 	-122.8765 	↓ 180° 	75 	86 	7,100 	-140 Descending 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 07:58:04 PM 	46.9370 	-122.8762 	↓ 180° 	75 	86 	7,000 	-235 Descending 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 07:58:38 PM 	46.9245 	-122.8775 	↓ 188° 	73 	84 	6,900 	-92 Descending 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 07:59:09 PM 	46.9138 	-122.8805 	↓ 195° 	73 	84 	6,900 	 Level 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 07:59:25 PM 	46.9086 	-122.8825 	↓ 193° 	70 	81 	6,900 	 Level 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 07:59:50 PM 	46.9006 	-122.8853 	↓ 198° 	70 	81 	6,900 	 Level 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 08:00:21 PM 	46.8910 	-122.8891 	↓ 193° 	67 	77 	6,900 	-115 Descending 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 08:00:42 PM 	46.8846 	-122.8913 	↓ 184° 	67 	77 	6,800 	-105 Descending 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 08:01:18 PM 	46.8723 	-122.8914 	↓ 180° 	77 	89 	6,800 	-88 Descending 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 08:01:50 PM 	46.8605 	-122.8922 	↓ 184° 	78 	90 	6,700 	-122 Descending 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 08:02:07 PM 	46.8544 	-122.8931 	↓ 186° 	80 	92 	6,700 	 Level 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 08:02:28 PM 	46.8469 	-122.8911 	↓ 163° 	79 	91 	6,700 	-146 Descending 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 08:02:48 PM 	46.8416 	-122.8840 	→ 76° 	100 	115 	6,600 	-167 Descending 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 08:03:04 PM 	46.8468 	-122.8773 	↑ 5° 	107 	123 	6,600 	 Level 	FlightAware ADS-B (UAT/978) (KOLM) 
Sun 08:03:23 PM 	46.8536 	-122.8835 	← 278° 	81 	93 	6,600 	 Level 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 08:03:40 PM 	46.8510 	-122.8917 	↙ 240° 	79 	91 	6,600 	 Level 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 08:03:58 PM 	46.8480 	-122.9002 	↙ 232° 	73 	84 	6,600 	-158 Descending 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 08:04:18 PM 	46.8438 	-122.9080 	↙ 227° 	79 	91 	6,500 	-474 Descending 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 08:04:36 PM 	46.8383 	-122.9141 	↓ 187° 	79 	91 	6,300 	-480 Descending 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 08:05:08 PM 	46.8263 	-122.9118 	↓ 173° 	86 	99 	6,100 	-316 Descending 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 08:05:33 PM 	46.8165 	-122.9107 	↓ 171° 	82 	94 	6,000 	-375 Descending 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 08:06:12 PM 	46.8017 	-122.9048 	↓ 171° 	86 	99 	5,700 	-407 Descending 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 08:06:32 PM 	46.7944 	-122.9030 	↓ 167° 	84 	97 	5,600 	-490 Descending 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 08:07:01 PM 	46.7831 	-122.8999 	↓ 175° 	85 	98 	5,300 	-517 Descending 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 08:07:30 PM 	46.7719 	-122.8994 	↓ 183° 	89 	102 	5,100 	-484 Descending 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 08:08:03 PM 	46.7580 	-122.9024 	↓ 192° 	93 	107 	4,800 	-471 Descending 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 08:08:21 PM 	46.7506 	-122.9051 	↓ 192° 	95 	109 	4,700 	-235 Descending 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 08:08:54 PM 	46.7377 	-122.9112 	↙ 204° 	86 	99 	4,600 	-277 Descending 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 08:09:22 PM 	46.7270 	-122.9188 	↙ 210° 	80 	92 	4,418 	-57 Descending 	Surface and Near-Surface
Sun 08:10:39 PM 	46.7044 	-122.9421 	↓ 174° 	66 	76 	4,500 	50 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 08:11:01 PM 	46.6967 	-122.9398 	↓ 169° 	65 	75 	4,500 	10 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 08:20:35 PM 	46.4931 	-122.9654 	↙ 202° 	78 	90 	4,600 	 Level 	FlightAware ADS-B (UAT/978) (KUAO) 
Sun 08:24:22 PM 	46.4142 	-122.9609 	↓ 181° 	73 	84 	4,500 	-10 Descending 	FlightAware ADS-B (UAT/978) (KUAO)
Sun 08:30:44 PM 	46.2809 	-122.9647 	↓ 176° 	77 	89 	4,500 	 Level 	FlightAware ADS-B (UAT/978) (KKLS)
Sun 08:31:01 PM 	46.2749 	-122.9635 	↓ 172° 	77 	89 	4,500 	133 Climbing 	FlightAware ADS-B (UAT/978) (KKLS)
Sun 08:31:29 PM 	46.2652 	-122.9609 	↓ 171° 	76 	87 	4,600 	 Level 	FlightAware ADS-B (UAT/978) (KKLS) 
Sun 08:31:50 PM 	46.2579 	-122.9594 	↓ 174° 	77 	89 	4,500 	-128 Descending 	FlightAware ADS-B (UAT/978) (KKLS)
Sun 08:32:16 PM 	46.2485 	-122.9572 	↓ 170° 	76 	87 	4,500 	 Level 	FlightAware ADS-B (UAT/978) (KVUO)
Sun 08:32:34 PM 	46.2425 	-122.9558 	↓ 169° 	76 	87 	4,500 	 Level 	FlightAware ADS-B (UAT/978) (KKLS)
Sun 08:32:51 PM 	46.2364 	-122.9539 	↓ 170° 	77 	89 	4,500 	 Level 	FlightAware ADS-B (UAT/978) (KKLS)
Sun 08:33:08 PM 	46.2300 	-122.9522 	↓ 168° 	73 	84 	4,500 	 Level 	FlightAware ADS-B (UAT/978) (KKLS)
Sun 08:33:39 PM 	46.2195 	-122.9486 	↓ 170° 	77 	89 	4,500 	 Level 	FlightAware ADS-B (UAT/978) (KKLS)
Sun 08:34:04 PM 	46.2098 	-122.9462 	↓ 167° 	77 	89 	4,500 	-111 Descending 	FlightAware ADS-B (UAT/978) (KVUO)
Sun 08:34:33 PM 	46.2002 	-122.9423 	↓ 165° 	82 	94 	4,400 	 Level 	FlightAware ADS-B (UAT/978) (KKLS)
Sun 08:35:00 PM 	46.1908 	-122.9380 	↓ 159° 	77 	89 	4,500 	-113 Descending 	FlightAware ADS-B (UAT/978) (KKLS)
Sun 08:35:16 PM 	46.1848 	-122.9348 	↓ 164° 	84 	97 	4,319 	-75 Descending 	Surface and Near-Surface
Sun 08:36:20 PM 	46.1634 	-122.9257 	↓ 165° 	73 	84 	4,400 	61 Climbing 	FlightAware ADS-B (UAT/978) (KKLS)
Sun 08:36:36 PM 	46.1577 	-122.9234 	↓ 164° 	72 	83 	4,400 	162 Climbing 	FlightAware ADS-B (UAT/978) (KKLS)
Sun 08:36:57 PM 	46.1512 	-122.9207 	↓ 167° 	72 	83 	4,500 	146 Climbing 	FlightAware ADS-B (UAT/978) (KKLS)
Sun 08:37:17 PM 	46.1436 	-122.9192 	↓ 168° 	78 	90 	4,500 	 Level 	FlightAware ADS-B (UAT/978) (KVUO)
Sun 08:37:37 PM 	46.1371 	-122.9169 	↓ 166° 	76 	87 	4,500 	 Level 	FlightAware ADS-B (UAT/978) (KVUO)
Sun 08:37:57 PM 	46.1304 	-122.9145 	↓ 164° 	68 	78 	4,500 	 Level 	FlightAware ADS-B (UAT/978) (KVUO)
Sun 08:38:22 PM 	46.1224 	-122.9117 	↓ 169° 	71 	82 	4,500 	 Level 	FlightAware ADS-B (UAT/978) (KVUO)
Sun 08:38:46 PM 	46.1142 	-122.9099 	↓ 174° 	71 	82 	4,500 	 Level 	FlightAware ADS-B (UAT/978) (KVUO)
Sun 08:39:07 PM 	46.1075 	-122.9083 	↓ 167° 	78 	90 	4,500 	 Level 	FlightAware ADS-B (UAT/978) (KVUO)
Sun 08:39:30 PM 	46.0998 	-122.9050 	↓ 161° 	77 	89 	4,500 	 Level 	FlightAware ADS-B (UAT/978) (KKLS)
Sun 08:39:50 PM 	46.0937 	-122.9010 	↘ 152° 	76 	87 	4,500 	-150 Descending 	FlightAware ADS-B (UAT/978) (KKLS)
Sun 08:40:10 PM 	46.0863 	-122.8965 	↓ 163° 	78 	90 	4,400 	 Level 	FlightAware ADS-B (UAT/978) (KVUO)
Sun 08:40:30 PM 	46.0797 	-122.8933 	↓ 166° 	75 	86 	4,500 	167 Climbing 	FlightAware ADS-B (UAT/978) (KVUO)
Sun 08:40:46 PM 	46.0745 	-122.8916 	↓ 168° 	78 	90 	4,500 	 Level 	FlightAware ADS-B (UAT/978) (KVUO)
Sun 08:41:06 PM 	46.0671 	-122.8897 	↓ 172° 	75 	86 	4,500 	 Level 	FlightAware ADS-B (UAT/978) (KVUO)
Sun 08:41:26 PM 	46.0604 	-122.8879 	↓ 168° 	77 	89 	4,500 	 Level 	FlightAware ADS-B (UAT/978) (KVUO)
Sun 08:41:44 PM 	46.0543 	-122.8857 	↓ 165° 	75 	86 	4,500 	 Level 	FlightAware ADS-B (UAT/978) (KVUO)
Sun 08:42:03 PM 	46.0477 	-122.8837 	↓ 174° 	78 	90 	4,500 	 Level 	FlightAware ADS-B (UAT/978) (KVUO)
Sun 08:42:23 PM 	46.0405 	-122.8824 	↓ 175° 	77 	89 	4,500 	-162 Descending 	FlightAware ADS-B (UAT/978) (KVUO)
Sun 08:42:40 PM 	46.0347 	-122.8819 	↓ 172° 	80 	92 	4,400 	-136 Descending 	FlightAware ADS-B (UAT/978) (KKLS)
Sun 08:43:07 PM 	46.0249 	-122.8796 	↓ 170° 	77 	89 	4,400 	 Level 	FlightAware ADS-B (UAT/978) (KVUO)
Sun 08:43:30 PM 	46.0163 	-122.8770 	↓ 165° 	76 	87 	4,400 	 Level 	FlightAware ADS-B (UAT/978) (KVUO)
Sun 08:43:56 PM 	46.0072 	-122.8735 	↓ 165° 	79 	91 	4,400 	 Level 	FlightAware ADS-B (UAT/978) (KKLS)
Sun 08:44:23 PM 	45.9980 	-122.8697 	↓ 167° 	75 	86 	4,400 	-100 Descending 	FlightAware ADS-B (UAT/978) (KVUO) 
Sun 08:44:56 PM 	45.9866 	-122.8655 	↓ 167° 	85 	98 	4,300 	-171 Descending 	FlightAware ADS-B (UAT/978) (KVUO)
Sun 08:45:33 PM 	45.9728 	-122.8604 	↓ 169° 	85 	98 	4,200 	-269 Descending 	FlightAware ADS-B (UAT/978) (KVUO)
Sun 08:46:03 PM 	45.9613 	-122.8585 	↓ 179° 	84 	97 	4,000 	-261 Descending 	FlightAware ADS-B (UAT/978) (KVUO)
Sun 08:46:19 PM 	45.9552 	-122.8583 	↓ 178° 	80 	92 	4,000 	-255 Descending 	FlightAware ADS-B (UAT/978) (KVUO)
Sun 08:46:50 PM 	45.9435 	-122.8581 	↓ 182° 	81 	93 	3,800 	-407 Descending 	FlightAware ADS-B (UAT/978) (KVUO)
Sun 08:47:18 PM 	45.9328 	-122.8600 	↓ 189° 	83 	96 	3,600 	-511 Descending 	FlightAware ADS-B (UAT/978) (KVUO)
Sun 08:47:37 PM 	45.9255 	-122.8615 	↓ 187° 	86 	99 	3,400 	-615 Descending 	FlightAware ADS-B (UAT/978) (KVUO)
Sun 08:47:57 PM 	45.9175 	-122.8633 	↓ 188° 	89 	102 	3,200 	-340 Descending 	FlightAware ADS-B (UAT/978) (KVUO)
Sun 08:48:30 PM 	45.9042 	-122.8665 	↓ 189° 	87 	100 	3,100 	-353 Descending 	FlightAware ADS-B (UAT/978) (KVUO)
Sun 08:48:48 PM 	45.8969 	-122.8678 	↓ 185° 	86 	99 	2,900 	-500 Descending 	FlightAware ADS-B (UAT/978) (KVUO)
Sun 08:49:18 PM 	45.8852 	-122.8683 	↓ 183° 	88 	101 	2,700 	-387 Descending 	FlightAware ADS-B (UAT/978) (KVUO) 
Sun 08:49:50 PM 	45.8725 	-122.8700 	↓ 181° 	86 	99 	2,500 	-360 Descending 	FlightAware ADS-B (UAT/978) (KSPB)
Sun 08:50:08 PM 	45.8651 	-122.8711 	↓ 185° 	82 	94 	2,400 	-316 Descending 	FlightAware ADS-B (UAT/978) (KVUO)
Sun 08:50:28 PM 	45.8575 	-122.8719 	↓ 185° 	87 	100 	2,300 	-316 Descending 	FlightAware ADS-B (UAT/978) (KVUO)
Sun 08:50:46 PM 	45.8501 	-122.8727 	↓ 187° 	87 	100 	2,200 	-537 Descending 	FlightAware ADS-B (UAT/978) (KVUO)
Sun 08:51:05 PM 	45.8426 	-122.8746 	↓ 190° 	88 	101 	1,969 	-684 Descending 	Surface and Near-Surface 
